ASMREL07,ASMID07,ASMSN07,Q34MONTH,Q34DAY,Q34YEAR,Q34FORM,Q34LANG,Q34A1,Q34A2,Q34A3A,Q34A3B,Q34A3C,Q34A4A,Q34A4B,Q34A4C,Q34BMI,Q34B2,Q34B3,Q34LW1,Q34LW2,Q34LW3,Q34LW4,Q34LW5,Q34LW6,Q34LW7,Q34LW8,Q34LW9,Q34LW10,Q34LW11,Q34LW12,Q34LW13,Q34LW14,Q34LW15,Q34LW16,Q34LW17,Q34LW18,Q34LW19,Q34LW20,Q34LW21,Q34LW22,Q34LW23,Q34LW24,Q34LW25,Q34LW26,Q34LW27,Q34LW28,Q34LW29,Q34LW30,Q34LW31,Q34LW32,Q34LW33,Q34LW34,Q34LW35,Q34LW36,Q34LW37,Q34LW38,Q34LW39,Q34LW40,Q34LW41,Q34LW42,Q34LW43,Q34LW44,Q34LW45,Q34LW46,Q34LW47,Q34LW48,Q34LW49,Q34LW50,Q34LW51,Q34LW52,Q34LW53,Q34LW54,Q34LW55,Q34LW56,Q34LW57,Q34LW58,Q34LWRAW,Q34LWSS,Q34LWPR,Q34LWW,Q34PC1,Q34PC2,Q34PC3,Q34PC4,Q34PC5,Q34PC6,Q34PC7,Q34PC8,Q34PC9,Q34PC10,Q34PC11,Q34PC12,Q34PC13,Q34PC14,Q34PC15,Q34PC16,Q34PC17,Q34PC18,Q34PC19,Q34PC20,Q34PC21,Q34PC22,Q34PC23,Q34PC24,Q34PC25,Q34PC26,Q34PC27,Q34PC28,Q34PC29,Q34PC30,Q34PC31,Q34PC32,Q34PC33,Q34PC34,Q34PC35,Q34PC36,Q34PC37,Q34PC38,Q34PC39,Q34PC40,Q34PC41,Q34PC42,Q34PC43,Q34PCRAW,Q34PCSS,Q34PCPR,Q34PCW,Q34BRSS,Q34BRPR,Q34BRW,Q34AP1,Q34AP2,Q34AP3,Q34AP4,Q34AP5,Q34AP6,Q34AP7,Q34AP8,Q34AP9,Q34AP10,Q34AP11,Q34AP12,Q34AP13,Q34AP14,Q34AP15,Q34AP16,Q34AP17,Q34AP18,Q34AP19,Q34AP20,Q34AP21,Q34AP22,Q34AP23,Q34AP24,Q34AP25,Q34AP26,Q34AP27,Q34AP28,Q34AP29,Q34AP30,Q34AP31,Q34AP32,Q34AP33,Q34AP34,Q34AP35,Q34AP36,Q34AP37,Q34AP38,Q34AP39,Q34AP40,Q34AP41,Q34AP42,Q34AP43,Q34AP44,Q34AP45,Q34AP46,Q34AP47,Q34AP48,Q34AP49,Q34AP50,Q34AP51,Q34AP52,Q34AP53,Q34AP54,Q34AP55,Q34AP56,Q34AP57,Q34AP58,Q34AP59,Q34AP60,Q34APRAW,Q34APSS,Q34APPR,Q34APW,Q34C1A,Q34C1B,Q34C2A,Q34C2B,Q34C3A,Q34C3B,Q34C4A,Q34C4B,Q34C5A,Q34C5B,Q34C6A,Q34C6B,Q34C7A,Q34C7B,Q34C8A,Q34C8B,Q34DSFO,Q34C9A,Q34C9B,Q34C10A,Q34C10B,Q34C11A,Q34C11B,Q34C12A,Q34C12B,Q34C13A,Q34C13B,Q34C14A,Q34C14B,Q34C15A,Q34C15B,Q34DSBA,Q34DSTO,Q34D1,Q34D1A,Q34D2,Q34D2A,Q34D2B,Q34D2C,Q34D2D,Q34D2E,Q34D2F,Q34D2G,Q34D2H,Q34D2I,Q34D3,Q34D3A,Q34D3B,Q34D3C,Q34D3D,Q34D3E,Q34D3F,Q34D3G,Q34D3H,Q34D3I,Q34IWAGE,WTIND07,BMIZ07,HGTZ07,WGTZ07
2,6311,2,3,2,2008,1,1,59,150,0,0,0,0,0,0,30.299999,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,1,1,5,5,5,5,5,5,5,5,9,46,104,61,517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,5,5,1,1,5,1,5,5,1,1,5,5,5,5,8,5,0,0,0,0,0,24,93,33,500,98,44,508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5,5,5,1,8,1,5,1,8,5,8,5,5,8,8,0,0,0,0,0,0,0,0,0,38,106,66,517,1,1,1,1,1,1,1,1,1,5,5,1,5,5,0,0,10,1,1,5,5,0,0,0,0,0,0,0,0,0,0,2,12,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,149,4,3.8900001,-.28999999,2.3499999
2,6312,3,1,7,2008,1,1,64.5,165.5,0,0,0,0,0,0,28,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,9,41,86,18,500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,5,1,1,5,5,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,24,88,20,500,85,16,500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,5,5,1,5,5,5,1,5,1,5,5,8,1,5,5,5,5,5,5,5,0,0,0,0,0,37,95,38,514,1,1,1,1,1,1,1,5,5,5,0,0,0,0,0,0,7,1,1,1,1,5,5,0,0,0,0,0,0,0,0,4,11,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173,4,2.6900001,-.40000001,1.8099999
2,6323,4,3,15,2008,1,1,69.300003,190.8,0,0,0,0,0,0,27.9,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,5,5,5,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,63,1,471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,63,1,478,59,0,474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,5,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,72,3,486,1,1,1,1,1,1,5,8,0,0,0,0,0,0,0,0,99,1,1,5,1,8,5,0,0,0,0,0,0,0,0,99,99,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,205,3,2.03,.079999998,1.74
2,6323,6,3,16,2008,1,1,62,154.39999,0,0,0,0,0,0,28.200001,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,5,1,5,5,5,5,5,5,0,0,0,0,9,43,92,31,507,1,1,1,1,1,1,1,1,5,1,1,8,1,1,1,1,1,5,1,5,1,5,1,1,1,5,5,5,5,5,8,8,0,0,0,0,0,0,0,0,0,0,0,20,80,10,488,87,19,498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,8,5,5,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,87,20,499,1,1,1,1,1,1,1,1,5,5,0,0,0,0,0,0,8,1,1,1,5,5,1,5,5,0,0,0,0,0,0,4,12,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,163,4,2.5799999,-.30000001,1.95
2,6357,2,10,27,2007,1,1,68,153.5,0,0,0,0,0,0,23.299999,2,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,8,1,5,5,1,1,8,5,5,5,1,8,9,47,91,27,520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,5,5,8,5,5,1,8,5,5,5,8,8,0,0,27,88,20,509,88,21,514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,8,1,5,5,5,5,5,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,78,7,496,1,1,1,1,1,1,1,1,1,1,5,5,0,0,0,0,10,1,1,1,1,5,1,5,8,0,0,0,0,0,0,99,99,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,210,2,.57999998,-.44,.31999999
2,6357,3,10,27,2007,1,1,70,176.5,0,0,0,0,0,0,25.299999,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,5,5,5,1,5,1,5,9,50,99,48,531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,5,1,5,5,5,5,1,5,8,5,5,8,5,0,0,29,96,39,515,98,44,523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,5,1,1,1,1,5,5,8,8,5,1,5,8,5,5,5,5,8,0,0,0,0,0,0,0,0,0,36,89,23,511,1,1,1,1,1,1,1,1,1,1,1,1,8,8,0,0,99,1,1,1,1,5,1,5,1,1,1,1,5,8,8,99,99,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,193,3,1.53,.52999997,1.54
2,6363,5,2,11,2008,1,1,60.700001,97,0,0,0,0,0,0,18.5,2,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,5,1,1,1,1,1,1,1,1,5,5,5,1,1,1,5,5,5,5,9,47,95,38,520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5,1,5,5,1,5,1,5,5,5,5,8,5,0,0,30,100,50,518,97,42,519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,8,1,1,8,1,8,8,8,5,5,8,5,5,0,0,47,117,87,541,1,1,1,1,1,1,5,1,1,1,5,5,0,0,0,0,9,1,1,1,1,5,1,5,5,0,0,0,0,0,0,5,14,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,182,2,-.52999997,-1.24,-1
2,6369,3,11,10,2007,1,1,99,186.5,99,0,99,0,0,0,99,2,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,8,1,5,1,5,5,5,5,1,5,5,5,9,46,91,27,517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,5,8,5,8,1,5,5,5,5,33,106,65,526,96,38,522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,5,5,8,5,8,5,5,0,0,0,0,0,0,0,0,0,42,99,48,528,1,1,1,1,1,1,1,1,1,5,5,1,5,5,0,0,10,1,1,5,1,5,5,0,0,0,0,0,0,0,0,3,13,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,199,9,99,99,1.72
2,6369,4,11,10,2007,1,1,99,177,99,0,99,0,0,0,99,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,5,5,5,9,52,112,78,539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,1,1,5,1,5,1,5,5,5,5,34,117,87,530,115,84,534,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,1,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,42,103,58,528,1,1,1,1,1,1,1,1,5,1,1,5,5,1,5,5,11,1,1,1,1,1,1,5,5,0,0,0,0,0,0,6,17,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,185,9,99,99,1.78
2,6371,3,11,19,2007,1,1,99,168,99,0,99,0,0,0,99,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,5,5,1,5,1,5,8,5,8,8,8,8,8,9,44,92,31,510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,5,1,1,1,1,1,1,1,1,8,5,5,8,5,5,0,0,0,0,0,0,0,0,27,95,38,509,93,33,510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,5,5,1,5,5,5,1,5,1,5,5,5,5,5,8,1,5,5,5,5,5,5,5,0,0,37,96,39,514,1,1,1,1,1,1,8,5,0,0,0,0,0,0,0,0,99,1,1,1,1,1,5,5,5,0,0,0,0,0,0,5,99,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,169,9,99,99,2.04
2,6378,3,12,5,2007,1,1,99,121.5,99,0,99,0,0,0,99,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,5,1,1,1,1,5,5,5,1,1,1,5,5,5,5,5,5,5,5,9,43,95,36,507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,5,1,8,1,5,5,1,8,1,5,5,5,5,5,5,5,0,0,0,0,0,23,90,26,497,92,29,502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,5,5,5,1,8,1,8,5,5,5,8,5,5,0,0,0,0,0,0,0,0,0,37,99,48,514,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,0,6,1,1,1,1,5,1,5,5,0,0,0,0,0,0,5,11,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,154,9,99,99,1.04
2,6381,2,2,26,2008,1,1,58.5,145,0,0,0,0,0,0,29.799999,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,9,41,97,42,500,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,1,1,5,5,1,8,1,5,5,5,8,5,8,5,0,0,0,0,0,25,99,48,503,99,46,502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,8,1,1,5,5,5,5,5,5,8,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,75,5,472,1,1,1,1,1,1,1,1,9,5,0,0,0,0,0,0,99,1,1,5,1,1,5,5,9,0,0,0,0,0,0,99,99,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133,4,3.6800001,.50999999,2.74
2,6382,2,11,15,2007,1,1,72.5,130,0,0,0,0,0,0,17.4,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,9,43,95,38,507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,1,1,1,5,1,5,5,1,5,5,5,5,1,5,5,1,5,5,5,5,5,26,97,42,506,96,39,506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,8,1,8,8,5,5,8,5,5,0,0,0,0,0,0,0,0,0,39,107,68,520,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,9,99,1,1,1,5,5,5,0,0,0,0,0,0,0,0,3,99,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,152,2,-.36000001,3.5699999,1.48
2,6391,2,10,28,2007,1,1,63.299999,166,0,0,0,0,0,0,29.1,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,5,5,1,1,5,1,5,5,5,5,9,48,104,62,524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,5,1,1,1,5,5,5,1,5,5,5,5,1,1,5,1,5,8,5,8,5,28,100,50,512,103,57,518,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,5,5,5,1,5,5,5,5,5,8,5,0,0,0,0,0,43,114,83,530,1,1,1,1,1,1,1,1,1,1,5,5,0,0,0,0,10,1,1,1,1,1,1,5,5,0,0,0,0,0,0,6,16,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,161,4,2.8199999,.27000001,2.3699999
2,6397,7,3,8,2008,1,1,57.299999,103.4,0,0,0,0,0,0,22.1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,5,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,9,39,95,36,494,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,5,1,1,5,1,5,5,5,1,5,5,8,5,5,5,0,0,0,0,0,0,0,0,22,95,36,494,95,36,494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,106,66,508,1,1,1,1,1,5,5,5,0,0,0,0,0,0,0,0,5,1,1,1,1,5,5,0,0,0,0,0,0,0,0,4,9,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130,3,1.6900001,.33000001,1.22
2,6399,3,10,15,2007,1,1,66.599998,149,0,0,0,0,0,0,23.6,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,5,1,5,1,5,5,5,1,5,9,49,106,64,527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,8,5,5,5,5,8,0,0,0,0,0,0,0,0,0,0,0,24,89,23,500,97,42,514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,8,1,1,1,8,5,5,5,1,8,8,8,8,5,5,8,0,0,0,0,0,42,110,75,528,1,1,1,1,1,1,1,1,1,5,5,5,0,0,0,0,9,1,1,1,1,5,1,8,1,5,1,5,8,0,0,99,99,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165,3,1.61,.83999997,1.58
2,6408,4,2,15,2008,1,1,99,87.5,99,0,99,0,0,0,99,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,5,5,5,9,52,132,98,539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,5,5,1,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,25,99,46,503,119,90,521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,1,1,1,1,5,5,1,8,1,5,5,5,1,1,5,8,5,8,5,1,5,5,5,5,8,5,41,123,94,525,1,1,1,1,1,1,1,1,1,5,1,1,5,5,0,0,11,1,1,1,1,1,1,1,1,5,5,0,0,0,0,8,19,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138,9,99,99,.0099999998
2,6411,4,10,18,2007,1,1,55.5,123.5,0,0,0,0,0,0,28.200001,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,5,5,5,5,9,50,103,59,531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,5,1,1,1,1,1,5,9,5,9,1,5,5,5,5,5,5,5,0,0,0,0,0,25,88,22,503,96,38,517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,1,5,1,1,1,1,5,1,9,5,5,5,1,5,5,5,5,5,5,5,0,0,43,106,66,530,1,1,1,1,1,1,1,1,1,1,1,1,9,5,0,0,99,1,1,1,1,5,5,0,0,0,0,0,0,0,0,4,99,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180,4,2.3099999,-3.45,.40000001
2,6421,3,12,1,2007,1,1,54.700001,67,0,0,0,0,0,0,15.7,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,5,1,1,1,1,1,1,5,5,1,1,1,5,5,1,5,1,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,9,34,85,17,478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,5,1,1,1,5,5,8,1,8,5,5,8,8,5,0,0,0,0,0,0,0,0,24,98,45,500,91,26,489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,5,5,8,5,5,1,8,8,8,8,5,8,5,0,0,0,0,0,41,127,96,525,1,1,1,1,1,1,8,1,5,5,0,0,0,0,0,0,99,1,1,1,5,5,1,5,5,0,0,0,0,0,0,4,99,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131,2,-.69999999,-.63,-.85000002
2,6424,3,1,24,2008,1,1,61.5,79.5,0,0,0,0,0,0,14.8,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,1,5,1,5,5,5,5,5,5,5,9,45,102,56,514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1,1,5,1,8,1,5,5,5,8,8,5,5,0,0,0,0,0,27,101,54,509,103,57,512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,5,1,1,1,5,1,1,8,1,1,5,5,1,5,5,5,8,8,1,5,5,5,8,8,8,8,0,0,0,0,0,36,100,50,511,1,1,1,1,1,1,1,5,5,5,0,0,0,0,0,0,7,1,1,5,1,1,5,5,5,0,0,0,0,0,0,4,11,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,145,1,-1.37,.56,-.77999997
2,6442,2,11,11,2007,1,1,61,121,0,0,0,0,0,0,22.9,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,1,1,5,5,1,5,5,5,5,5,9,44,97,42,510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,8,8,8,8,5,5,0,0,0,0,0,0,0,0,28,103,57,512,99,48,511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,5,1,1,1,1,1,5,5,5,5,5,8,5,0,0,0,0,0,0,0,0,0,41,113,80,525,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,5,13,1,1,1,1,1,1,1,5,5,5,0,0,0,0,7,20,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,153,3,1.6799999,.059999999,1.0599999
2,6442,3,11,11,2007,1,1,63.599998,146.5,0,0,0,0,0,0,25.5,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,8,1,5,1,8,8,8,9,50,108,70,531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,5,5,5,8,8,8,0,0,0,0,0,0,0,0,0,0,0,24,88,20,500,97,42,516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,1,5,5,5,1,5,8,1,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,36,93,33,511,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0,0,12,1,1,1,1,1,1,8,1,5,1,8,8,0,0,99,99,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172,3,1.76,.07,1.49
2,6448,3,2,9,2008,1,1,66,131.5,0,0,0,0,0,0,21.200001,2,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,8,9,53,121,92,544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5,5,5,1,5,5,5,1,5,5,5,5,5,5,0,0,28,96,40,512,109,72,528,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,8,1,8,5,8,8,8,5,8,8,8,0,0,0,0,0,0,0,0,0,40,99,48,522,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,0,6,1,1,1,5,5,5,0,0,0,0,0,0,0,0,3,9,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,177,2,.46000001,.91000003,.81
